AlGaAs_10Al 0.231316
AlGaAs_10Al 0.232182
AlGaAs_10Al 0.233055
AlGaAs_10Al 0.233934
AlGaAs_10Al 0.23482
AlGaAs_10Al 0.235713
AlGaAs_10Al 0.236613
AlGaAs_10Al 0.23752
AlGaAs_10Al 0.238433
AlGaAs_10Al 0.239354
AlGaAs_10Al 0.240281
AlGaAs_10Al 0.241216
AlGaAs_10Al 0.242159
AlGaAs_10Al 0.243108
AlGaAs_10Al 0.244065
AlGaAs_10Al 0.24503
AlGaAs_10Al 0.246002
AlGaAs_10Al 0.246982
AlGaAs_10Al 0.24797
AlGaAs_10Al 0.248966
AlGaAs_10Al 0.24997
AlGaAs_10Al 0.250982
AlGaAs_10Al 0.252002
AlGaAs_10Al 0.253031
AlGaAs_10Al 0.254068
AlGaAs_10Al 0.255114
AlGaAs_10Al 0.256168
AlGaAs_10Al 0.257231
AlGaAs_10Al 0.258302
AlGaAs_10Al 0.259383
AlGaAs_10Al 0.260473
AlGaAs_10Al 0.261572
AlGaAs_10Al 0.26268
AlGaAs_20Al 0.206642
AlGaAs_20Al 0.207333
AlGaAs_20Al 0.208029
AlGaAs_20Al 0.208729
AlGaAs_20Al 0.209434
AlGaAs_20Al 0.210144
AlGaAs_20Al 0.210859
AlGaAs_20Al 0.211579
AlGaAs_20Al 0.212303
AlGaAs_20Al 0.213033
AlGaAs_20Al 0.213768
AlGaAs_20Al 0.214507
AlGaAs_20Al 0.215252
AlGaAs_20Al 0.216002
AlGaAs_20Al 0.216757
AlGaAs_20Al 0.217518
AlGaAs_20Al 0.218284
AlGaAs_20Al 0.219055
AlGaAs_20Al 0.219832
AlGaAs_20Al 0.220614
AlGaAs_20Al 0.221402
AlGaAs_20Al 0.222196
AlGaAs_20Al 0.222995
AlGaAs_20Al 0.2238
AlGaAs_20Al 0.224611
AlGaAs_20Al 0.225428
AlGaAs_20Al 0.22625
AlGaAs_20Al 0.227079
AlGaAs_20Al 0.227914
AlGaAs_20Al 0.228755
AlGaAs_20Al 0.229602
AlGaAs_20Al 0.230456
AlGaAs_20Al 0.231316
AlGaAs_20Al 0.232182
AlGaAs_20Al 0.233055
AlGaAs_20Al 0.233934
AlGaAs_20Al 0.23482
AlGaAs_20Al 0.235713
AlGaAs_20Al 0.236613
AlGaAs_20Al 0.23752
AlGaAs_20Al 0.238433
AlGaAs_20Al 0.239354
AlGaAs_20Al 0.240281
AlGaAs_20Al 0.241216
AlGaAs_20Al 0.242159
AlGaAs_20Al 0.243108
AlGaAs_20Al 0.244065
AlGaAs_20Al 0.24503
AlGaAs_20Al 0.246002
AlGaAs_20Al 0.246982
AlGaAs_20Al 0.24797
AlGaAs_20Al 0.248966
AlGaAs_20Al 0.24997
AlGaAs_20Al 0.250982
AlGaAs_20Al 0.252002
AlGaAs_20Al 0.253031
AlGaAs_20Al 0.254068
AlGaAs_20Al 0.255114
AlGaAs_20Al 0.256168
AlGaAs_20Al 0.257231
AlGaAs_20Al 0.258302
AlGaAs_20Al 0.259383
AlGaAs_20Al 0.260473
AlGaAs_20Al 0.261572
AlGaAs_20Al 0.26268
AlGaAs_30Al 0.206642
AlGaAs_30Al 0.207333
AlGaAs_30Al 0.208029
AlGaAs_30Al 0.208729
AlGaAs_30Al 0.209434
AlGaAs_30Al 0.210144
AlGaAs_30Al 0.210859
AlGaAs_30Al 0.211579
AlGaAs_30Al 0.212303
AlGaAs_30Al 0.213033
AlGaAs_30Al 0.213768
AlGaAs_30Al 0.214507
AlGaAs_30Al 0.215252
AlGaAs_30Al 0.216002
AlGaAs_30Al 0.216757
AlGaAs_30Al 0.217518
AlGaAs_30Al 0.218284
AlGaAs_30Al 0.219055
AlGaAs_30Al 0.219832
AlGaAs_30Al 0.220614
AlGaAs_30Al 0.221402
AlGaAs_30Al 0.222196
AlGaAs_30Al 0.222995
AlGaAs_30Al 0.2238
AlGaAs_30Al 0.224611
AlGaAs_30Al 0.225428
AlGaAs_30Al 0.22625
AlGaAs_30Al 0.227079
AlGaAs_30Al 0.227914
AlGaAs_30Al 0.228755
AlGaAs_30Al 0.229602
AlGaAs_30Al 0.230456
AlGaAs_30Al 0.231316
AlGaAs_30Al 0.232182
AlGaAs_30Al 0.233055
AlGaAs_30Al 0.233934
AlGaAs_30Al 0.23482
AlGaAs_30Al 0.235713
AlGaAs_30Al 0.236613
AlGaAs_30Al 0.23752
AlGaAs_30Al 0.238433
AlGaAs_30Al 0.239354
AlGaAs_30Al 0.240281
AlGaAs_30Al 0.241216
AlGaAs_30Al 0.242159
AlGaAs_30Al 0.243108
AlGaAs_30Al 0.244065
AlGaAs_30Al 0.24503
AlGaAs_30Al 0.246002
AlGaAs_30Al 0.246982
AlGaAs_30Al 0.24797
AlGaAs_30Al 0.248966
AlGaAs_30Al 0.24997
AlGaAs_30Al 0.250982
AlGaAs_30Al 0.252002
AlGaAs_30Al 0.253031
AlGaAs_30Al 0.254068
AlGaAs_30Al 0.255114
AlGaAs_30Al 0.256168
AlGaAs_30Al 0.257231
AlGaAs_30Al 0.258302
AlGaAs_30Al 0.259383
AlGaAs_30Al 0.260473
AlGaAs_30Al 0.261572
AlGaAs_30Al 0.26268
AlGaAs_40Al 0.206642
AlGaAs_40Al 0.207333
AlGaAs_40Al 0.208029
AlGaAs_40Al 0.208729
AlGaAs_40Al 0.209434
AlGaAs_40Al 0.210144
AlGaAs_40Al 0.210859
AlGaAs_40Al 0.211579
AlGaAs_40Al 0.212303
AlGaAs_40Al 0.213033
AlGaAs_40Al 0.213768
AlGaAs_40Al 0.214507
AlGaAs_40Al 0.215252
AlGaAs_40Al 0.216002
AlGaAs_40Al 0.216757
AlGaAs_40Al 0.217518
AlGaAs_40Al 0.218284
AlGaAs_40Al 0.219055
AlGaAs_40Al 0.219832
AlGaAs_40Al 0.220614
AlGaAs_40Al 0.221402
AlGaAs_40Al 0.222196
AlGaAs_40Al 0.222995
AlGaAs_40Al 0.2238
AlGaAs_40Al 0.224611
AlGaAs_40Al 0.225428
AlGaAs_40Al 0.22625
AlGaAs_40Al 0.227079
AlGaAs_40Al 0.227914
AlGaAs_40Al 0.228755
AlGaAs_40Al 0.229602
AlGaAs_40Al 0.230456
AlGaAs_40Al 0.231316
AlGaAs_40Al 0.232182
AlGaAs_40Al 0.233055
AlGaAs_40Al 0.233934
AlGaAs_40Al 0.23482
AlGaAs_40Al 0.235713
AlGaAs_40Al 0.236613
AlGaAs_40Al 0.23752
AlGaAs_40Al 0.238433
AlGaAs_40Al 0.239354
AlGaAs_40Al 0.240281
AlGaAs_40Al 0.241216
AlGaAs_40Al 0.242159
AlGaAs_40Al 0.243108
AlGaAs_40Al 0.244065
AlGaAs_40Al 0.24503
AlGaAs_40Al 0.246002
AlGaAs_40Al 0.246982
AlGaAs_40Al 0.24797
AlGaAs_40Al 0.248966
AlGaAs_40Al 0.24997
AlGaAs_40Al 0.250982
AlGaAs_40Al 0.252002
AlGaAs_40Al 0.253031
AlGaAs_40Al 0.254068
AlGaAs_40Al 0.255114
AlGaAs_40Al 0.256168
AlGaAs_40Al 0.257231
AlGaAs_40Al 0.258302
AlGaAs_40Al 0.259383
AlGaAs_40Al 0.260473
AlGaAs_40Al 0.261572
AlGaAs_40Al 0.26268
AlGaAs_50Al 0.206642
AlGaAs_50Al 0.207333
AlGaAs_50Al 0.208029
AlGaAs_50Al 0.208729
AlGaAs_50Al 0.209434
AlGaAs_50Al 0.210144
AlGaAs_50Al 0.210859
AlGaAs_50Al 0.211579
AlGaAs_50Al 0.212303
AlGaAs_50Al 0.213033
AlGaAs_50Al 0.213768
AlGaAs_50Al 0.214507
AlGaAs_50Al 0.215252
AlGaAs_50Al 0.216002
AlGaAs_50Al 0.216757
AlGaAs_50Al 0.217518
AlGaAs_50Al 0.218284
AlGaAs_50Al 0.219055
AlGaAs_50Al 0.219832
AlGaAs_50Al 0.220614
AlGaAs_50Al 0.221402
AlGaAs_50Al 0.222196
AlGaAs_50Al 0.222995
AlGaAs_50Al 0.2238
AlGaAs_50Al 0.224611
AlGaAs_50Al 0.225428
AlGaAs_50Al 0.22625
AlGaAs_50Al 0.227079
AlGaAs_50Al 0.227914
AlGaAs_50Al 0.228755
AlGaAs_50Al 0.229602
AlGaAs_50Al 0.230456
AlGaAs_50Al 0.231316
AlGaAs_50Al 0.232182
AlGaAs_50Al 0.233055
AlGaAs_50Al 0.233934
AlGaAs_50Al 0.23482
AlGaAs_50Al 0.235713
AlGaAs_50Al 0.236613
AlGaAs_50Al 0.23752
AlGaAs_50Al 0.238433
AlGaAs_50Al 0.239354
AlGaAs_50Al 0.240281
AlGaAs_50Al 0.241216
AlGaAs_50Al 0.242159
AlGaAs_50Al 0.243108
AlGaAs_50Al 0.244065
AlGaAs_50Al 0.24503
AlGaAs_50Al 0.246002
AlGaAs_50Al 0.246982
AlGaAs_50Al 0.24797
AlGaAs_50Al 0.248966
AlGaAs_50Al 0.24997
AlGaAs_50Al 0.250982
AlGaAs_50Al 0.252002
AlGaAs_50Al 0.253031
AlGaAs_50Al 0.254068
AlGaAs_50Al 0.255114
AlGaAs_50Al 0.256168
AlGaAs_50Al 0.257231
AlGaAs_50Al 0.258302
AlGaAs_50Al 0.259383
AlGaAs_50Al 0.260473
AlGaAs_50Al 0.261572
AlGaAs_50Al 0.26268
AlGaAs_60Al 0.206642
AlGaAs_60Al 0.207333
AlGaAs_60Al 0.208029
AlGaAs_60Al 0.208729
AlGaAs_60Al 0.209434
AlGaAs_60Al 0.210144
AlGaAs_60Al 0.210859
AlGaAs_60Al 0.211579
AlGaAs_60Al 0.212303
AlGaAs_60Al 0.213033
AlGaAs_60Al 0.213768
AlGaAs_60Al 0.214507
AlGaAs_60Al 0.215252
AlGaAs_60Al 0.216002
AlGaAs_60Al 0.216757
AlGaAs_60Al 0.217518
AlGaAs_60Al 0.218284
AlGaAs_60Al 0.219055
AlGaAs_60Al 0.219832
AlGaAs_60Al 0.220614
AlGaAs_60Al 0.221402
AlGaAs_60Al 0.222196
AlGaAs_60Al 0.222995
AlGaAs_60Al 0.2238
AlGaAs_60Al 0.224611
AlGaAs_60Al 0.225428
AlGaAs_60Al 0.22625
AlGaAs_60Al 0.227079
AlGaAs_60Al 0.227914
AlGaAs_60Al 0.228755
AlGaAs_60Al 0.229602
AlGaAs_60Al 0.230456
AlGaAs_60Al 0.231316
AlGaAs_60Al 0.232182
AlGaAs_60Al 0.233055
AlGaAs_60Al 0.233934
AlGaAs_60Al 0.23482
AlGaAs_60Al 0.235713
AlGaAs_60Al 0.236613
AlGaAs_60Al 0.23752
AlGaAs_60Al 0.238433
AlGaAs_60Al 0.239354
AlGaAs_60Al 0.240281
AlGaAs_60Al 0.241216
AlGaAs_60Al 0.242159
AlGaAs_60Al 0.243108
AlGaAs_60Al 0.244065
AlGaAs_60Al 0.24503
AlGaAs_60Al 0.246002
AlGaAs_60Al 0.246982
AlGaAs_60Al 0.24797
AlGaAs_60Al 0.248966
AlGaAs_60Al 0.24997
AlGaAs_60Al 0.250982
AlGaAs_60Al 0.252002
AlGaAs_60Al 0.253031
AlGaAs_60Al 0.254068
AlGaAs_60Al 0.255114
AlGaAs_60Al 0.256168
AlGaAs_60Al 0.257231
AlGaAs_60Al 0.258302
AlGaAs_60Al 0.259383
AlGaAs_60Al 0.260473
AlGaAs_60Al 0.261572
AlGaAs_60Al 0.26268
AlGaAs_70Al 0.206642
AlGaAs_70Al 0.207333
AlGaAs_70Al 0.208029
AlGaAs_70Al 0.208729
AlGaAs_70Al 0.209434
AlGaAs_70Al 0.210144
AlGaAs_70Al 0.210859
AlGaAs_70Al 0.211579
AlGaAs_70Al 0.212303
AlGaAs_70Al 0.213033
AlGaAs_70Al 0.213768
AlGaAs_70Al 0.214507
AlGaAs_70Al 0.215252
AlGaAs_70Al 0.216002
AlGaAs_70Al 0.216757
AlGaAs_70Al 0.217518
AlGaAs_70Al 0.218284
AlGaAs_70Al 0.219055
AlGaAs_70Al 0.219832
AlGaAs_70Al 0.220614
AlGaAs_70Al 0.221402
AlGaAs_70Al 0.222196
AlGaAs_70Al 0.222995
AlGaAs_70Al 0.2238
AlGaAs_70Al 0.224611
AlGaAs_70Al 0.225428
AlGaAs_70Al 0.22625
AlGaAs_70Al 0.227079
AlGaAs_70Al 0.227914
AlGaAs_70Al 0.228755
AlGaAs_70Al 0.229602
AlGaAs_70Al 0.230456
AlGaAs_70Al 0.231316
AlGaAs_70Al 0.232182
AlGaAs_70Al 0.233055
AlGaAs_70Al 0.233934
AlGaAs_70Al 0.23482
AlGaAs_70Al 0.235713
AlGaAs_70Al 0.236613
AlGaAs_70Al 0.23752
AlGaAs_70Al 0.238433
AlGaAs_70Al 0.239354
AlGaAs_70Al 0.240281
AlGaAs_70Al 0.241216
AlGaAs_70Al 0.242159
AlGaAs_70Al 0.243108
AlGaAs_70Al 0.244065
AlGaAs_70Al 0.24503
AlGaAs_70Al 0.246002
AlGaAs_70Al 0.246982
AlGaAs_70Al 0.24797
AlGaAs_70Al 0.248966
AlGaAs_70Al 0.24997
AlGaAs_70Al 0.250982
AlGaAs_70Al 0.252002
AlGaAs_70Al 0.253031
AlGaAs_70Al 0.254068
AlGaAs_70Al 0.255114
AlGaAs_70Al 0.256168
AlGaAs_70Al 0.257231
AlGaAs_70Al 0.258302
AlGaAs_70Al 0.259383
AlGaAs_70Al 0.260473
AlGaAs_70Al 0.261572
AlGaAs_70Al 0.26268
AlGaAs_80Al 0.206642
AlGaAs_80Al 0.207333
AlGaAs_80Al 0.208029
AlGaAs_80Al 0.208729
AlGaAs_80Al 0.209434
AlGaAs_80Al 0.210144
AlGaAs_80Al 0.210859
AlGaAs_80Al 0.211579
AlGaAs_80Al 0.212303
AlGaAs_80Al 0.213033
AlGaAs_80Al 0.213768
AlGaAs_80Al 0.214507
AlGaAs_80Al 0.215252
AlGaAs_80Al 0.216002
AlGaAs_80Al 0.216757
AlGaAs_80Al 0.217518
AlGaAs_80Al 0.218284
AlGaAs_80Al 0.219055
AlGaAs_80Al 0.219832
AlGaAs_80Al 0.220614
AlGaAs_80Al 0.221402
AlGaAs_80Al 0.222196
AlGaAs_80Al 0.222995
AlGaAs_80Al 0.2238
AlGaAs_80Al 0.224611
AlGaAs_80Al 0.225428
AlGaAs_80Al 0.22625
AlGaAs_80Al 0.227079
AlGaAs_80Al 0.227914
AlGaAs_80Al 0.228755
AlGaAs_80Al 0.229602
AlGaAs_80Al 0.230456
AlGaAs_80Al 0.231316
AlGaAs_80Al 0.232182
AlGaAs_80Al 0.233055
AlGaAs_80Al 0.233934
AlGaAs_80Al 0.23482
AlGaAs_80Al 0.235713
AlGaAs_80Al 0.236613
AlGaAs_80Al 0.23752
AlGaAs_80Al 0.238433
AlGaAs_80Al 0.239354
AlGaAs_80Al 0.240281
AlGaAs_80Al 0.241216
AlGaAs_80Al 0.242159
AlGaAs_80Al 0.243108
AlGaAs_80Al 0.244065
AlGaAs_80Al 0.24503
AlGaAs_80Al 0.246002
AlGaAs_80Al 0.246982
AlGaAs_80Al 0.24797
AlGaAs_80Al 0.248966
AlGaAs_80Al 0.24997
AlGaAs_80Al 0.250982
AlGaAs_80Al 0.252002
AlGaAs_80Al 0.253031
AlGaAs_80Al 0.254068
AlGaAs_80Al 0.255114
AlGaAs_80Al 0.256168
AlGaAs_80Al 0.257231
AlGaAs_80Al 0.258302
AlGaAs_80Al 0.259383
AlGaAs_80Al 0.260473
AlGaAs_80Al 0.261572
AlGaAs_80Al 0.26268
AlGaAs_90Al 0.221402
AlGaAs_90Al 0.223397
AlGaAs_90Al 0.225428
AlGaAs_90Al 0.227496
AlGaAs_90Al 0.229602
AlGaAs_90Al 0.231748
AlGaAs_90Al 0.233934
AlGaAs_90Al 0.236162
AlGaAs_90Al 0.238433
AlGaAs_90Al 0.240748
AlGaAs_90Al 0.243108
AlGaAs_90Al 0.245515
AlGaAs_90Al 0.24797
AlGaAs_90Al 0.250475
AlGaAs_90Al 0.253031
AlGaAs_90Al 0.25564
AlGaAs_90Al 0.258302
AlGaAs_90Al 0.261021
AlGaInP_0Al 0.225
AlGaInP_0Al 0.2275
AlGaInP_0Al 0.23
AlGaInP_0Al 0.2325
AlGaInP_0Al 0.235
AlGaInP_0Al 0.2375
AlGaInP_0Al 0.24
AlGaInP_0Al 0.2425
AlGaInP_0Al 0.245
AlGaInP_0Al 0.2475
AlGaInP_0Al 0.25
AlGaInP_0Al 0.2525
AlGaInP_0Al 0.255
